idclient,Adhesion,status,segment,Genre,Naissance,Children,Profession,Habitat,C_sms,C_email,C_mail
1769950,21/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1770544,22/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Retraités,maison,0,0,1
1770554,22/03/2010,Club,INACTIF,MONSIEUR,29/09/1969,OUI,Autres,maison,0,0,1
1770977,22/03/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,,maison,0,0,1
1771013,23/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1771168,23/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1772499,25/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,maison,1,1,1
1773046,25/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,maison,0,1,0
1773076,26/03/2010,VIP,JARDIN,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1773470,26/03/2010,Club,INACTIF,MADAME,06/11/1976,OUI,Empl Ouv,Appartement,0,1,1
1774066,26/03/2010,Club,INACTIF,MADAME,18/07/1957,,Autres,Appartement,0,0,1
1774174,26/03/2010,VIP,JARDIN MAISON,MONSIEUR,31/12/1899,NON,Entrepreneurs,maison,1,1,1
1774208,26/03/2010,Club,INACTIF,MONSIEUR,16/07/1962,,,maison,0,0,1
1774437,26/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1812567,08/05/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1813917,10/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,,Empl Ouv,Appartement,1,1,1
1814124,10/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,Appartement,0,1,1
1814465,11/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Retraités,maison,1,1,1
1814584,11/05/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,0,1
1814736,11/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1814864,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1815300,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1815331,13/05/2010,Club,INACTIF,MONSIEUR,18/06/1978,OUI,Cadre et prof lib,maison,1,1,1
1815380,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1815531,13/05/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,,maison,0,0,1
1815610,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1815792,13/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1815911,13/05/2010,Club,INACTIF,MONSIEUR,09/03/1983,NON,,maison,0,0,1
1816337,14/05/2010,Club,JARDIN,MONSIEUR,08/11/1959,NON,Cadre et prof lib,maison,1,1,1
1816655,14/05/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1816713,14/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,1,1
1808388,02/05/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,0,1
1808492,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,1,1,1
1808591,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,Appartement,0,1,1
1808760,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,1,1,1
1808824,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1809305,03/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1809769,04/05/2010,Club,NON JARDIN,MONSIEUR,10/03/1942,OUI,Retraités,maison,0,0,1
1809893,05/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1810074,05/05/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1810864,07/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1811434,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1811549,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof libs moyens,maison,0,0,1
1811551,08/05/2010,Club,INACTIF,MONSIEUR,07/06/1957,OUI,Cadre et prof lib,maison,1,1,1
1811665,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1812158,08/05/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,,,maison,0,0,1
1812699,08/05/2010,Club,INACTIF,MADAME,31/12/1899,,Inactif,maison,0,1,1
1796369,20/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1796383,20/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1796417,20/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1796457,20/04/2010,Club,INACTIF,MONSIEUR,07/09/1988,NON,Autres,maison,0,1,1
1796731,20/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1797152,21/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1797644,21/04/2010,VIP,ANIMALERIE,MONSIEUR,17/07/1982,NON,Autres,Appartement,0,0,1
1798370,22/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Autres,maison,1,1,1
1798996,23/04/2010,Club,JARDIN MAISON,MADAME,26/10/1948,,Retraités,maison,1,1,1
1799211,23/04/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Inactif,Appartement,0,1,1
1799239,23/04/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,Autres,maison,0,0,1
1799495,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
1799527,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,Appartement,0,0,1
1799612,23/04/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,0,0
1800213,24/04/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,0,1
1800259,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1808770,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1808911,03/05/2010,Club,JARDIN,MONSIEUR,06/01/1970,,Entrepreneurs,maison,1,1,1
1809120,03/05/2010,Club,INACTIF,MADAME,08/05/1958,OUI,Entrepreneurs,maison,1,1,1
1809301,03/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1809476,04/05/2010,Club,JARDIN,MONSIEUR,31/12/1899,NON,Retraités,maison,0,0,1
1809547,04/05/2010,VIP,JARDIN,MONSIEUR,31/12/1899,,,,0,1,1
1809574,04/05/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,0,0
1809664,04/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1809792,04/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof libs moyens,Appartement,0,0,1
1810078,05/05/2010,Club,JARDIN,MADAME,31/12/1899,OUI,,Appartement,0,1,1
1810609,06/05/2010,Club,INACTIF,MADAME,31/12/1899,,Entrepreneurs,maison,0,0,1
1810705,06/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1811309,07/05/2010,VIP,TOP-DIVERSITE,MONSIEUR,31/12/1899,,,maison,1,1,1
1811725,08/05/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1811868,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Etudiant,maison,1,0,0
1811949,08/05/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,1,1
1791789,16/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,Appartement,0,1,1
1792361,16/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,,maison,0,0,1
1792616,17/04/2010,Club,ANIMALERIE,MONSIEUR,08/12/1988,NON,Empl Ouv,Appartement,0,0,1
1792863,17/04/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Autres,maison,0,0,1
1792984,17/04/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1793983,17/04/2010,Club,INACTIF,MONSIEUR,05/07/1986,NON,,Appartement,1,1,1
1794037,17/04/2010,VIP,BON-DIVERSITE,MADAME,16/02/2010,OUI,Empl Ouv,maison,0,0,1
1794493,18/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1794709,18/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,Cadre et prof lib,Appartement,1,1,1
1795195,18/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1795305,18/04/2010,Club,INACTIF,MONSIEUR,17/05/1955,OUI,Cadre et prof libs moyens,maison,0,0,1
1795372,18/04/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,,,maison,0,0,1
1795481,19/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1795730,19/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1796078,19/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1796474,20/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1778873,31/03/2010,Club,JARDIN,MONSIEUR,27/02/1985,NON,Empl Ouv,Appartement,0,1,1
1779624,02/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1779664,02/04/2010,Club,ANIMALERIE,MADAME,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1779853,02/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1779872,02/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,0,0,1
1780035,02/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
1780500,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1780887,03/04/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,NON,Autres,Appartement,0,0,1
1781133,03/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1781336,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Entrepreneurs,Appartement,1,1,1
1781383,03/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,Appartement,0,0,1
1781468,03/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,1,1
1781803,04/04/2010,VIP,JARDIN MAISON,MONSIEUR,31/12/1899,OUI,Autres,maison,0,0,1
1781990,04/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1782039,04/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,1,1
1782059,04/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,Appartement,0,0,1
1782373,05/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1812794,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,1,1
1812878,09/05/2010,Club,INACTIF,MADAME,12/10/1977,OUI,Autres,maison,0,1,1
1813348,09/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,Appartement,1,1,1
1813560,09/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,0
1813974,10/05/2010,Club,JARDIN,MADAME,16/05/1970,,Empl Ouv,maison,0,0,1
1814081,10/05/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1814502,11/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,1,1,1
1814745,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1814849,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1814972,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1815590,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1816676,14/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Autres,maison,0,1,1
1816985,14/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,0,0,1
1816991,14/05/2010,Club,JARDIN,MADAME,31/12/1899,,,,0,0,1
1816998,14/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1817088,15/05/2010,Club,JARDIN,MONSIEUR,01/05/1987,,,,0,0,1
1800318,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1800354,24/04/2010,Club,INACTIF,MONSIEUR,31/10/1976,,,maison,0,0,1
1800707,24/04/2010,Club,INACTIF,MADAME,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1800910,24/04/2010,Club,INACTIF,MONSIEUR,30/12/1951,OUI,Cadre et prof lib,Appartement,0,0,1
1801482,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,0,1,1
1801495,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1802106,25/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,1,1
1802187,25/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1802399,25/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
1803094,26/04/2010,Club,INACTIF,MADAME,31/12/1899,NON,Entrepreneurs,maison,0,0,0
1803738,27/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,1,1,1
1803806,27/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1804335,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Inactif,maison,0,0,1
1804607,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1804670,28/04/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1805020,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,0,1,1
1805117,29/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1796928,20/04/2010,Club,INACTIF,MONSIEUR,14/11/1949,OUI,Autres,maison,0,1,1
1797304,21/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1797318,21/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1797598,21/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,0,0,1
1798403,22/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Empl Ouv,maison,0,0,1
1798501,22/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1798825,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1799094,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,Appartement,0,1,1
1799158,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1799710,23/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,0,1
1799822,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,1,1
1799858,24/04/2010,Club,ANIMALERIE,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1800059,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,Appartement,0,0,1
1800246,24/04/2010,VIP,BON-DIVERSITE,MONSIEUR,04/02/1978,,,maison,0,0,1
1812105,08/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1813247,09/05/2010,Club,INACTIF,MADAME,31/12/1899,NON,,Appartement,0,0,1
1813514,09/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1813613,09/05/2010,Club,INACTIF,MONSIEUR,09/02/1991,NON,Etudiant,Appartement,0,0,1
1813618,09/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
1814049,10/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1814098,10/05/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,1,1
1814271,11/05/2010,Club,INACTIF,MADAME,10/01/1964,NON,Autres,maison,0,0,0
1814658,11/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1814838,12/05/2010,Club,INACTIF,MADAME,09/06/1964,OUI,Entrepreneurs,maison,1,1,1
1814850,12/05/2010,Club,INACTIF,MONSIEUR,08/09/1946,,Retraités,maison,0,0,1
1815157,12/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1815869,13/05/2010,Club,INACTIF,MONSIEUR,01/06/1970,OUI,Autres,maison,0,1,1
1815917,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,0,0
1816002,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1816086,13/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Cadre et prof lib,Appartement,0,1,1
1782872,05/04/2010,Club,INACTIF,MADAME,22/03/1955,NON,Retraités,Appartement,0,1,1
1782873,05/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,1,1,1
1782883,05/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Inactif,maison,0,0,1
1783007,06/04/2010,VIP,JARDIN,MONSIEUR,31/12/1899,NON,Retraités,maison,0,0,1
1783293,06/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,Autres,maison,0,0,1
1783345,06/04/2010,Club,INACTIF,MONSIEUR,05/03/1968,OUI,Empl Ouv,maison,0,0,0
1783549,06/04/2010,Club,ANIMALERIE,MADAME,31/12/1899,,Retraités,maison,0,0,1
1784025,07/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1785099,09/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1785107,09/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,0,1
1786197,10/04/2010,Club,JARDIN,MONSIEUR,02/12/1951,NON,Empl Ouv,maison,0,1,1
1786843,10/04/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1786979,10/04/2010,Club,NON JARDIN,MADAME,31/12/1899,NON,Empl Ouv,Appartement,0,0,1
1787343,10/04/2010,Club,BON-DIVERSITE,MADAME,24/04/1972,,,,0,0,1
1787435,10/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,1,1,1
1787452,10/04/2010,Club,JARDIN MAISON,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1800195,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1800519,24/04/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,,,0,0,1
1800548,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1800915,24/04/2010,Club,INACTIF,MADAME,24/11/1945,,Retraités,maison,0,1,1
1801290,24/04/2010,Club,NON JARDIN,MADAME,06/12/1939,OUI,Retraités,maison,0,0,1
1801299,24/04/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,0,0,1
1802388,25/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1802815,26/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Retraités,maison,0,1,1
1803019,26/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Retraités,maison,0,1,1
1803593,27/04/2010,Club,INACTIF,MONSIEUR,13/12/1954,OUI,Entrepreneurs,maison,0,0,1
1803939,27/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1804633,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1804707,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,0,1
1805376,29/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1800359,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1800851,24/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1801150,24/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1801275,24/04/2010,Club,INACTIF,MONSIEUR,03/04/1977,OUI,Entrepreneurs,maison,0,0,1
1801539,24/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1801696,25/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
1802041,25/04/2010,Club,JARDIN,MONSIEUR,21/11/1961,OUI,Empl Ouv,maison,0,1,1
1802385,25/04/2010,Club,INACTIF,MONSIEUR,19/05/1971,,,maison,1,1,1
1802516,25/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,,0,0,1
1803202,26/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1803823,27/04/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,0,1
1804004,27/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1804464,28/04/2010,VIP,BON-DIVERSITE,MONSIEUR,31/12/1899,OUI,Entrepreneurs,maison,0,1,1
1804581,28/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,1,1,1
1787484,10/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,maison,0,0,1
1787693,10/04/2010,Club,INACTIF,MONSIEUR,20/01/1973,OUI,Empl Ouv,maison,0,0,1
1787722,10/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1787904,11/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Empl Ouv,maison,0,0,1
1788166,11/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,0
1788270,11/04/2010,Club,INACTIF,MADAME,28/08/1985,NON,Empl Ouv,maison,0,1,1
1788513,11/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1788889,12/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1788983,12/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1789711,13/04/2010,Club,INACTIF,MADAME,10/04/1946,,,,0,0,1
1789716,13/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1790421,14/04/2010,Club,BON-DIVERSITE,MONSIEUR,31/12/1899,,Retraités,maison,0,0,1
1790428,14/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1790465,14/04/2010,Club,JARDIN,MONSIEUR,31/12/1899,,,maison,1,1,1
1790583,14/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,0
1791267,15/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Cadre et prof lib,Appartement,1,1,1
1791532,15/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Retraités,Appartement,0,0,1
1774766,26/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1775097,27/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1775120,27/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,0,1
1775501,27/03/2010,Club,JARDIN,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,Appartement,0,1,1
1775975,27/03/2010,Club,INACTIF,MADAME,31/12/1899,,,maison,1,1,1
1776313,27/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof libs moyens,maison,0,0,1
1776337,27/03/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,0
1776507,28/03/2010,VIP,JARDIN,MADAME,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1776700,28/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Cadre et prof lib,maison,0,0,1
1776790,28/03/2010,Club,JARDIN MAISON,MADAME,31/12/1899,NON,Empl Ouv,maison,0,0,1
1776940,28/03/2010,Club,NON JARDIN,MONSIEUR,31/12/1899,,,maison,0,0,1
1777850,30/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1778016,30/03/2010,Club,INACTIF,MONSIEUR,06/04/1964,OUI,Autres,maison,1,1,1
1778122,30/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1778204,30/03/2010,Club,JARDIN,MADAME,31/07/1952,OUI,Retraités,maison,0,1,1
1778332,31/03/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1805669,29/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,0
1805891,30/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,0,0,1
1806137,30/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1806272,30/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,NON,Autres,Appartement,1,1,1
1806401,30/04/2010,Club,INACTIF,MADAME,31/12/1899,,,,0,1,1
1806849,01/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1806943,01/05/2010,Club,BON-DIVERSITE,MADAME,31/12/1899,,Entrepreneurs,maison,0,0,1
1807313,01/05/2010,Club,INACTIF,MONSIEUR,18/10/1972,,,maison,0,0,1
1808234,02/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,Entrepreneurs,maison,0,0,1
1808715,02/05/2010,VIP,ANIMALERIE,MONSIEUR,31/12/1899,,,maison,0,0,1
1808907,03/05/2010,Club,INACTIF,MONSIEUR,14/03/1937,,Retraités,maison,0,0,1
1809106,03/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,OUI,Empl Ouv,maison,0,1,1
1809145,03/05/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,,1,1,1
1809208,03/05/2010,Club,JARDIN,MONSIEUR,05/12/1937,,Retraités,maison,0,0,1
1809680,04/05/2010,Club,INACTIF,MONSIEUR,18/03/1966,,Autres,maison,0,0,1
1809915,05/05/2010,Club,INACTIF,MONSIEUR,12/06/1938,,Retraités,maison,0,0,1
1810395,06/05/2010,Club,BON-DIVERSITE,MONSIEUR,15/03/1940,,Retraités,maison,0,0,1
1810714,06/05/2010,Club,INACTIF,MADAME,02/10/1965,OUI,Empl Ouv,maison,0,1,1
1805318,29/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,0,1
1805882,30/04/2010,Club,INACTIF,MONSIEUR,31/12/1899,,,maison,0,1,1
